gene_id	gene	log2FoldChange	padj	stat
ENSG00000239672	NME1	0.1151	0.8262	None
ENSG00000159110	IFNAR2	0.1095	0.9286	None
ENSG00000204231	RXRB	-0.0689	0.8524	None
ENSG00000152558	TMEM123	-0.1409	0.6081	None
ENSG00000063176	SPHK2	-0.2699	0.3941	None
ENSG00000251192	ZNF674	-1.0126	0.3344	None
ENSG00000148481	MINDY3	0.0185	0.961	None
ENSG00000113838	TBCCD1	-0.4422	0.1684	None
ENSG00000110427	KIAA1549L	-0.9079	0.0021	None
ENSG00000273576	AC009283.1	0.1266	0.9568	None
ENSG00000170340	B3GNT2	-0.1997	0.5953	None
ENSG00000247556	OIP5-AS1	-0.43120000000000003	0.0347	None
ENSG00000112237	CCNC	-0.4078	0.1199	None
ENSG00000214293	APTR	-0.1049	0.8618	None
ENSG00000269906	AL606834.1	-0.8584	0.5754	None
ENSG00000146830	GIGYF1	-0.187	0.5415	None
ENSG00000278389	AC099518.6	-0.9918	0.8065	None
ENSG00000116212	LRRC42	0.0611	0.8793	None
ENSG00000271888	AL136162.1	-5.2561	0.0134	down
ENSG00000070961	ATP2B1	-0.9288	9e-4	None
ENSG00000262406	MMP12	-0.4836	0.7583	None
ENSG00000113558	SKP1	0.6698	0.018	None
ENSG00000168411	RFWD3	-1.2181	0	None
ENSG00000174080	CTSF	-2.2073	0	down
ENSG00000145191	EIF2B5	-0.4983	0.017	None
ENSG00000131165	CHMP1A	0.0142	0.9734	None
ENSG00000279968	GVQW2	-0.9711	0.6044	None
ENSG00000167182	SP2	-0.7243	0.0121	None
ENSG00000011426	ANLN	-2.2315	0	down
ENSG00000157657	ZNF618	-0.2345	0.5501	None
ENSG00000184949	FAM227A	0.4476	0.6742	None
ENSG00000095794	CREM	-0.1032	0.8411	None
ENSG00000188672	RHCE	1.6328	0.1736	None
ENSG00000275993	SIK1B	-0.4482	0.6583	None
ENSG00000119943	PYROXD2	2.0488	0	up
ENSG00000095321	CRAT	1.0235	0	None
ENSG00000081923	ATP8B1	-0.1226	0.9362	None
ENSG00000165417	GTF2A1	-0.2281	0.5172	None
ENSG00000170921	TANC2	-0.2341	0.6337	None
ENSG00000230561	CCDC192	0.7165	0.7036	None
ENSG00000164985	PSIP1	-1.193	0	None
ENSG00000134308	YWHAQ	0.0133	0.9707	None
ENSG00000166797	FAM96A	-0.123	0.787	None
ENSG00000170439	METTL7B	0.747	0.2311	None
ENSG00000243753	HLA-L	0.3446	0.8095	None
ENSG00000047579	DTNBP1	-0.5926	0.0886	None
ENSG00000270127	AC027020.2	-0.1199	0.945	None
ENSG00000168528	SERINC2	1.2584	2e-4	None
ENSG00000081059	TCF7	0.7579	0.0041	None
ENSG00000175691	ZNF77	0.1038	0.9047	None
ENSG00000143882	ATP6V1C2	-0.0579	0.9665	None
ENSG00000230359	TPI1P2	0.164	0.9233	None
ENSG00000082898	XPO1	-0.6375	0.0037	None
ENSG00000177483	RBM44	-0.7205	0.7269	None
ENSG00000266094	RASSF5	-0.147	0.7975	None
ENSG00000165671	NSD1	-0.5143	0.1951	None
ENSG00000198912	C1orf174	-0.5729	0.0109	None
ENSG00000116106	EPHA4	0.5787	0.0306	None
ENSG00000172594	SMPDL3A	0.8843	0.0207	None
ENSG00000136932	TRMO	-0.673	0.0237	None
ENSG00000139637	C12orf10	-0.3431	0.2415	None
ENSG00000106355	LSM5	-0.5396	0.0923	None
ENSG00000125844	RRBP1	0.8539	0	None
ENSG00000110697	PITPNM1	0.3233	0.2527	None
ENSG00000168490	PHYHIP	1.4916	0.2945	None
ENSG00000242612	DECR2	0.8518	6e-4	None
ENSG00000093167	LRRFIP2	-0.2894	0.3118	None
ENSG00000168389	MFSD2A	-0.8518	7e-4	None
ENSG00000196284	SUPT3H	-0.4592	0.2759	None
ENSG00000228695	CES1P1	3.2774	0.0137	up
ENSG00000226266	AC009961.1	-0.7393	0.6018	None
ENSG00000261051	AC107021.2	1.4153	0.5921	None
ENSG00000078549	ADCYAP1R1	-2.8958	0.0636	None
ENSG00000198722	UNC13B	0.0236	0.9569	None
ENSG00000146802	TMEM168	-0.1579	0.6345	None
ENSG00000117906	RCN2	-0.1093	0.7786	None
ENSG00000203362	POLH-AS1	-0.6759	0.3782	None
ENSG00000271966	AC021321.1	-0.2551	0.9233	None
ENSG00000249353	NPM1P27	-0.3975	0.1243	None
ENSG00000166822	TMEM170A	-0.7791	0.0055	None
ENSG00000150764	DIXDC1	-0.2215	0.5893	None
ENSG00000127241	MASP1	0.9716	0.3198	None
ENSG00000231889	TRAF3IP2-AS1	-0.7488	0.2104	None
ENSG00000118946	PCDH17	3.3469	0.1511	None
ENSG00000237489	C10orf143	0.5868	0.458	None
ENSG00000123136	DDX39A	-1.2277	0	None
ENSG00000164106	SCRG1	1.993	0.1249	None
ENSG00000253746	AC091182.2	0.7239	0.1373	None
ENSG00000062194	GPBP1	-0.3203	0.2497	None
ENSG00000164168	TMEM184C	0.1711	0.6805	None
ENSG00000177989	ODF3B	0.1177	0.9434	None
ENSG00000139714	MORN3	0.6697	0.7598	None
ENSG00000146247	PHIP	-0.3641	0.4492	None
ENSG00000146731	CCT6A	-0.3682	0.0662	None
ENSG00000101265	RASSF2	-1.1523	0.6973	None
ENSG00000148468	FAM171A1	0.5711	0.008	None
ENSG00000106086	PLEKHA8	-0.2747	0.4343	None
ENSG00000187147	RNF220	-0.6863	6e-4	None
ENSG00000153140	CETN3	-0.6359	0.0431	None
ENSG00000169302	STK32A	-1.283	0.6516	None
ENSG00000180543	TSPYL5	0.3331	0.2324	None
ENSG00000139631	CSAD	0.9659	0.0072	None
ENSG00000279207	AC015813.6	-0.5813	0.3944	None
ENSG00000196923	PDLIM7	0.2535	0.4191	None
ENSG00000165355	FBXO33	-0.1514	0.657	None
ENSG00000111319	SCNN1A	-0.2499	0.9542	None
ENSG00000180385	EMC3-AS1	-0.6347	0.2301	None
ENSG00000269190	FBXO17	-0.0022	0.9951	None
ENSG00000126353	CCR7	1.5194	0.1541	None
ENSG00000166444	ST5	-0.1197	0.7931	None
ENSG00000138073	PREB	-0.0803	0.7936	None
ENSG00000115053	NCL	-0.54990000000000006	0.0019	None
ENSG00000110900	TSPAN11	-1.1739	0.5466	None
ENSG00000175213	ZNF408	-0.1044	0.8416	None
ENSG00000198624	CCDC69	-0.7191	0.084	None
ENSG00000112715	VEGFA	1.2964	0	None
ENSG00000175634	RPS6KB2	0.3103	0.3071	None
ENSG00000110955	ATP5F1B	0.1072	0.6875	None
ENSG00000113811	SELENOK	-0.3556	0.4057	None
ENSG00000270021	AC026691.1	0.2178	0.9404	None
ENSG00000229873	OGFR-AS1	0.8133	0.7716	None
ENSG00000220583	RPL35P2	1.8738	0.326	None
ENSG00000128271	ADORA2A	-1.3477	0.4652	None
ENSG00000173705	SUSD5	0.2261	0.8651	None
ENSG00000164087	POC1A	-1.6067	0	None
ENSG00000180346	TIGD2	-0.2802	0.6187	None
ENSG00000143294	PRCC	-0.2624	0.2537	None
ENSG00000178307	TMEM11	-0.0397	0.9245	None
ENSG00000107864	CPEB3	0.3432	0.8213	None
ENSG00000214135	AC132008.2	-0.2557	0.5694	None
ENSG00000176731	C8orf59	0.0822	0.8791	None
ENSG00000116793	PHTF1	0.031	0.9492	None
ENSG00000128159	TUBGCP6	0.2305	0.5776	None
ENSG00000101000	PROCR	0.6781	5e-4	None
ENSG00000134265	NAPG	0.0611	0.8838	None
ENSG00000185507	IRF7	0.4569	0.2553	None
ENSG00000102030	NAA10	0.36	0.2909	None
ENSG00000172955	ADH6	1.4686	0.476	None
ENSG00000270605	AL353622.1	0.7436	0.7931	None
ENSG00000185361	TNFAIP8L1	-1.0129	3e-4	None
ENSG00000204176	SYT15	0.5861	0.8325	None
ENSG00000138386	NAB1	-0.2121	0.5879	None
ENSG00000267076	CCDC58P3	-0.0722	0.9676	None
ENSG00000171862	PTEN	-0.2525	0.3007	None
ENSG00000268333	AL132655.1	1.5762	0.5183	None
ENSG00000101542	CDH20	0.1887	0.9358	None
ENSG00000137818	RPLP1	0.206	0.6271	None
ENSG00000272669	AL021707.6	-0.0779	0.9745	None
ENSG00000262003	AC087392.1	-0.4267	0.4712	None
ENSG00000136630	HLX	-0.8208	0.0126	None
ENSG00000165494	PCF11	-0.657	0.0371	None
ENSG00000035681	NSMAF	-0.7912	2e-4	None
ENSG00000125485	DDX31	-0.5361	0.0126	None
ENSG00000049541	RFC2	-1.276	0	None
ENSG00000184863	RBM33	-0.2158	0.5808	None
ENSG00000266928	AC020905.1	0.1451	0.9467	None
ENSG00000224699	LAMTOR5-AS1	-0.9905	0.6358	None
ENSG00000234743	EIF5AP4	-0.3239	0.2575	None
ENSG00000165661	QSOX2	-0.1388	0.6353	None
ENSG00000246090	AP002026.1	0.5535	0.5142	None
ENSG00000173065	FAM222B	0.7646	0.0103	None
ENSG00000123560	PLP1	1.1911	0.61240000000000006	None
ENSG00000042753	AP2S1	0.5424	0.0909	None
ENSG00000228818	AL359918.1	0.0102	0.9966	None
ENSG00000213383	AC104297.1	-0.365	0.8531	None
ENSG00000167578	RAB4B	1.8009	0.5044	None
ENSG00000240694	PNMA2	2.3352	0.0025	up
ENSG00000174899	PQLC2L	-0.0052	0.9934	None
ENSG00000105677	TMEM147	-0.1224	0.7687	None
ENSG00000149243	KLHL35	0.0917	0.9474	None
ENSG00000160633	SAFB	-1.0286	0	None
ENSG00000267939	AC008946.1	0.8713	0.5671	None
ENSG00000198740	ZNF652	0.467	0.2032	None
ENSG00000047932	GOPC	0.432	0.1299	None
ENSG00000272240	AC004908.1	-0.7753	0.8097	None
ENSG00000251593	MSNP1	-0.8801	0.0526	None
ENSG00000178917	ZNF852	-0.362	0.6952	None
ENSG00000146085	MUT	0.1258	0.7444	None
ENSG00000013374	NUB1	0.0476	0.8919	None
ENSG00000187720	THSD4	1.9816	0	None
ENSG00000072736	NFATC3	-0.912	0.03	None
ENSG00000204334	ERICH2	1.1913	0.638	None
ENSG00000169696	ASPSCR1	0.1733	0.6728	None
ENSG00000148680	HTR7	2.4038	0	up
ENSG00000273314	AC005229.4	-0.752	0.4155	None
ENSG00000198417	MT1F	-0.6709	0.8375	None
ENSG00000163697	APBB2	-0.3162	0.5208	None
ENSG00000149554	CHEK1	-0.9088	0	None
ENSG00000267742	FAM60CP	-1.5634	0.4345	None
ENSG00000274911	AL627230.2	-0.8705	0.3992	None
ENSG00000180917	CMTR2	-0.2934	0.3893	None
ENSG00000135317	SNX14	0.3688	0.1422	None
ENSG00000130749	ZC3H4	-0.8153	1e-4	None
ENSG00000005810	MYCBP2	0.2079	0.7509	None
ENSG00000228439	TSTD3	2.01	1e-4	up
ENSG00000125375	ATP5S	-0.6158	0.0248	None
ENSG00000238243	OR2W3	0.5817	0.6722	None
ENSG00000248375	AC104066.1	-1.3642	0.2627	None
ENSG00000163812	ZDHHC3	0.049	0.8747	None
ENSG00000122783	C7orf49	-0.5514	0.0285	None
ENSG00000011295	TTC19	-0.4887	0.033	None
ENSG00000234390	USP27X-AS1	0.2321	0.9125	None
ENSG00000123360	PDE1B	-3.3515	0.0021	down
ENSG00000143033	MTF2	-0.8498	0.0031	None
ENSG00000076248	UNG	-0.0288	0.946	None
ENSG00000205643	CDPF1	-0.0444	0.9403	None
ENSG00000138029	HADHB	0.7416	1e-4	None
ENSG00000185803	SLC52A2	0.3103	0.2743	None
ENSG00000077782	FGFR1	-0.2461	0.3634	None
ENSG00000073670	ADAM11	-1.6656	0.1601	None
ENSG00000119760	SUPT7L	0.084	0.8176	None
ENSG00000165688	PMPCA	0.4225	0.0383	None
ENSG00000048028	USP28	-0.8459	0.0269	None
ENSG00000188229	TUBB4B	-0.628	0.0013	None
ENSG00000159674	SPON2	1.3464	1e-4	None
ENSG00000182944	EWSR1	-0.2774	0.167	None
ENSG00000073060	SCARB1	1.0837	0	None
ENSG00000111266	DUSP16	-0.2222	0.7086	None
ENSG00000204147	ASAH2B	-0.2513	0.6536	None
ENSG00000145495	MARCH6	0.1329	0.7006	None
ENSG00000067167	TRAM1	0.4583	0.0101	None
ENSG00000170681	CAVIN4	0.1419	0.9154	None
ENSG00000149489	ROM1	0.7205	0.1858	None
ENSG00000163840	DTX3L	0.6469	0.0107	None
ENSG00000132819	RBM38	-0.6876	0.009	None
ENSG00000265241	RBM8A	-0.5604	0.0256	None
ENSG00000072195	SPEG	1.175	0	None
ENSG00000170017	ALCAM	0.0124	0.9851	None
ENSG00000227053	AC105446.1	2.5502	0.2171	None
ENSG00000260806	AL163051.1	-0.6174	0.5799	None
ENSG00000132323	ILKAP	-0.7404	9e-4	None
ENSG00000222112	RN7SKP16	-0.7216	0.6725	None
ENSG00000141526	SLC16A3	1.2029	0	None
ENSG00000149292	TTC12	-0.2713	0.6898	None
ENSG00000155090	KLF10	-0.1218	0.6845	None
ENSG00000160752	FDPS	1.0794	0	None
ENSG00000101298	SNPH	1.202	0	None
ENSG00000147669	POLR2K	-0.4338	0.1339	None
ENSG00000104671	DCTN6	0.287	0.4318	None
ENSG00000110756	HPS5	-0.043	0.9147	None
ENSG00000220201	ZGLP1	0.2018	0.9385	None
ENSG00000114520	SNX4	-0.1602	0.6187	None
ENSG00000180867	PDIA3P1	0.4207	0.1975	None
ENSG00000076928	ARHGEF1	-0.2714	0.2338	None
ENSG00000129116	PALLD	0.2704	0.4567	None
ENSG00000185651	UBE2L3	0.0919	0.7871	None
ENSG00000103496	STX4	0.095	0.7674	None
ENSG00000185627	PSMD13	-0.0969	0.7953	None
ENSG00000176714	CCDC121	-0.2807	0.8218	None
ENSG00000154134	ROBO3	-0.2596	0.5842	None
ENSG00000071894	CPSF1	-0.2589	0.3192	None
ENSG00000100075	SLC25A1	0.5389	0.0263	None
ENSG00000165506	DNAAF2	-0.3747	0.1329	None
ENSG00000129696	TTI2	-0.7181	0.0048	None
ENSG00000198576	ARC	-1.0008	0.0119	None
ENSG00000231566	AC234772.2	-0.8413	0.7113	None
ENSG00000156398	SFXN2	-1.5503	0	None
ENSG00000269947	AC135178.5	0.9311	0.5015	None
ENSG00000083812	ZNF324	-0.0964	0.8609	None
ENSG00000267519	AC020916.1	-0.7083	0.071	None
ENSG00000224597	SVIL-AS1	-0.2537	0.3737	None
ENSG00000285269	AL160269.1	0.4238	0.7959	None
ENSG00000143727	ACP1	0.11	0.7701	None
ENSG00000180539	C9orf139	3.573	0.1844	None
ENSG00000073737	DHRS9	-0.922	0.2803	None
ENSG00000231551	AC245100.4	1.4082	0.1473	None
ENSG00000273038	AL365203.2	0.0772	0.9163	None
ENSG00000173041	ZNF680	0.2232	0.7424	None
ENSG00000099849	RASSF7	3.4155	2e-4	up
ENSG00000100625	SIX4	0.4644	0.3961	None
ENSG00000260750	AC092720.1	-0.8513	0.5808	None
ENSG00000139173	TMEM117	-0.1382	0.7676	None
ENSG00000233922	LINC01694	0.9777	0.4476	None
ENSG00000133101	CCNA1	-0.5695	0.7393	None
ENSG00000120725	SIL1	0.6701	0.01	None
ENSG00000188732	FAM221A	0.5144	0.8617	None
ENSG00000171970	ZNF57	0.6495	0.4622	None
ENSG00000072415	MPP5	-0.0878	0.8191	None
ENSG00000162804	SNED1	0.4148	0.3357	None
ENSG00000162616	DNAJB4	-0.1398	0.6892	None
ENSG00000170381	SEMA3E	-0.2098	0.7978	None
ENSG00000228925	AC016722.2	-1.354	0.4901	None
ENSG00000174807	CD248	1.7999	0	None
ENSG00000175287	PHYHD1	-0.5225	0.3875	None
ENSG00000104205	SGK3	0.1606	0.776	None
ENSG00000261663	AC009065.8	-0.9573	0.3876	None
ENSG00000105419	MEIS3	1.0026	0.0116	None
ENSG00000186409	CCDC30	0.9175	0.3246	None
ENSG00000145708	CRHBP	2.9034	2e-4	up
ENSG00000273802	HIST1H2BG	1.8097	0.0084	None
ENSG00000182208	MOB2	0.3954	0.2007	None
ENSG00000179163	FUCA1	2.1651	0.064	None
ENSG00000165929	TC2N	0.6897	0.7682	None
ENSG00000179010	MRFAP1	-0.0035	0.9932	None
ENSG00000153165	RGPD3	-0.3177	0.8893	None
ENSG00000119737	GPR75	-1.3369	0.1318	None
ENSG00000238123	MID1IP1-AS1	-0.4133	0.648	None
ENSG00000153551	CMTM7	0.0833	0.8138	None
ENSG00000276651	AC007950.2	0.1832	0.9599	None
ENSG00000134917	ADAMTS8	-0.0817	0.9572	None
ENSG00000124786	SLC35B3	0.2596	0.3235	None
ENSG00000175197	DDIT3	0.1738	0.7837	None
ENSG00000175602	CCDC85B	0.0245	0.9601	None
ENSG00000116852	KIF21B	-0.0361	0.9897	None
ENSG00000105429	MEGF8	0.3982	0.24	None
ENSG00000164081	TEX264	0.073	0.8366	None
ENSG00000115306	SPTBN1	0.6275	0.1115	None
ENSG00000038210	PI4K2B	-0.4452	0.0644	None
ENSG00000110925	CSRNP2	0.0241	0.9584	None
ENSG00000116285	ERRFI1	0.817	0.0011	None
ENSG00000146433	TMEM181	0.138	0.6354	None
ENSG00000232882	PHKA1P1	-0.5396	0.514	None
ENSG00000068654	POLR1A	-0.3542	0.3854	None
ENSG00000105323	HNRNPUL1	-0.8648	0	None
ENSG00000124177	CHD6	0.0839	0.9103	None
ENSG00000099956	SMARCB1	-0.5339	0.0096	None
ENSG00000130811	EIF3G	0.0748	0.8459	None
ENSG00000178149	DALRD3	0.0679	0.8556	None
ENSG00000100138	SNU13	0.0275	0.9444	None
ENSG00000177058	SLC38A9	8e-4	0.9983	None
ENSG00000166960	CCDC178	2.6166	0.201	None
ENSG00000156869	FRRS1	-0.2733	0.5834	None
ENSG00000270504	AL391422.3	0.4751	0.5004	None
ENSG00000156414	TDRD9	-0.2936	0.8398	None
ENSG00000147601	TERF1	-0.1698	0.6628	None
ENSG00000255248	MIR100HG	0.3114	0.3276	None
ENSG00000254300	LINC01111	4.9957	0.0381	up
ENSG00000162998	FRZB	0.2417	0.886	None
ENSG00000160211	G6PD	0.947	0	None
ENSG00000280152	AC009078.3	-1.4841	0.3242	None
ENSG00000167173	C15orf39	-0.4325	0.0779	None
ENSG00000241478	HSPA8P9	-3.9109	0.1543	None
ENSG00000162688	AGL	-0.0585	0.9319	None
ENSG00000157191	NECAP2	0.5633	0.0037	None
ENSG00000205476	CCDC85C	0.1394	0.9208	None
ENSG00000253106	AC090198.1	-1.1413	0.2471	None
ENSG00000179304	FAM156B	3.084	0.019	up
ENSG00000149781	FERMT3	-0.0466	0.9415	None
ENSG00000261101	AC234775.3	-1.4265	0.5331	None
ENSG00000179965	ZNF771	0.2569	0.5182	None
ENSG00000184743	ATL3	0.0181	0.9604	None
ENSG00000152484	USP12	-0.4826	0.0261	None
ENSG00000106400	ZNHIT1	1.1089	0	None
ENSG00000242960	FTH1P23	1.3401	0.0979	None
ENSG00000215014	AL645728.1	0.3928	0.7983	None
ENSG00000189308	LIN54	-0.6249	0.0529	None
ENSG00000186480	INSIG1	0.5364	0.0564	None
ENSG00000130638	ATXN10	0.1124	0.7941	None
ENSG00000066027	PPP2R5A	-0.0147	0.9699	None
ENSG00000100532	CGRRF1	-0.1765	0.7116	None
ENSG00000132254	ARFIP2	0.8516	0	None
ENSG00000133193	FAM104A	-0.0275	0.9459	None
ENSG00000127666	TICAM1	0.468	0.0345	None
ENSG00000145002	FAM86B2	-1.2167	0.4572	None
ENSG00000118292	C1orf54	1.588	7e-4	None
ENSG00000196422	PPP1R26	-0.8449	3e-4	None
ENSG00000117791	MARC2	0.0418	0.9524	None
ENSG00000121060	TRIM25	0.1743	0.5877	None
ENSG00000271020	AC112220.2	0.5371	0.7003	None
ENSG00000178338	ZNF354B	-0.4008	0.5198	None
ENSG00000196295	AC005154.1	-0.393	0.4542	None
ENSG00000160049	DFFA	-0.1447	0.5788	None
ENSG00000099992	TBC1D10A	1.2721	0	None
ENSG00000135365	PHF21A	0.5836	0.0512	None
ENSG00000256745	AP002784.2	0.2981	0.6076	None
ENSG00000100784	RPS6KA5	-1.4389	0.2581	None
ENSG00000282995	FRG1EP	-2.4781	0.299	None
ENSG00000233527	ZNF529-AS1	1.2945	0.0767	None
ENSG00000135070	ISCA1	-0.3157	0.2683	None
ENSG00000196352	CD55	-0.3269	0.2748	None
ENSG00000197498	RPF2	-0.1701	0.5963	None
ENSG00000215302	AC127502.1	-0.0822	0.9468	None
ENSG00000159231	CBR3	-0.1612	0.7793	None
ENSG00000075399	VPS9D1	0.5984	0.0439	None
ENSG00000167363	FN3K	1.4053	0.0096	None
ENSG00000129535	NRL	1.0271	0.4619	None
ENSG00000272432	AL031432.3	-0.3056	0.9052	None
ENSG00000170471	RALGAPB	0.1634	0.7108	None
ENSG00000269729	AC006262.2	1.7054	0.3003	None
ENSG00000256843	AC023157.2	-0.3995	0.8744	None
ENSG00000213793	ZNF888	-1.4074	0.0289	None
ENSG00000155099	PIP4P2	0.1216	0.7538	None
ENSG00000131023	LATS1	-0.6277	0.0436	None
ENSG00000170677	SOCS6	-0.3983	0.1524	None
ENSG00000214455	RCN1P2	0.7742	0.0918	None
ENSG00000167123	CERCAM	0.9752	0	None
ENSG00000149269	PAK1	-0.4095	0.0678	None
ENSG00000162073	PAQR4	-0.8868	0.0011	None
ENSG00000185875	THNSL1	0.1031	0.8316	None
ENSG00000116819	TFAP2E	-0.5254	0.7415	None
ENSG00000150722	PPP1R1C	1.078	0.6871	None
ENSG00000213699	SLC35F6	0.3506	0.1229	None
ENSG00000067955	CBFB	-0.6193	0.0015	None
ENSG00000135617	PRADC1	-0.131	0.7437	None
ENSG00000131979	GCH1	0.7212	0.2992	None
ENSG00000136059	VILL	-0.2916	0.6076	None
ENSG00000147324	MFHAS1	-0.3494	0.1634	None
ENSG00000197223	C1D	-0.433	0.2712	None
ENSG00000150907	FOXO1	0.5796	0.5312	None
ENSG00000173786	CNP	0.186	0.4621	None
ENSG00000241352	AC007688.1	-0.3933	0.7543	None
ENSG00000051009	FAM160A2	-0.1787	0.5662	None
ENSG00000185955	C7orf61	1.1516	0.5458	None
ENSG00000234332	BCAS2P2	-0.5227	0.8595	None
ENSG00000250305	TRMT9B	-1.8539	0.4142	None
ENSG00000280739	EIF1B-AS1	0.9899	0.555	None
ENSG00000101199	ARFGAP1	0.5987	9e-4	None
ENSG00000149577	SIDT2	1.1694	0	None
ENSG00000167112	TRUB2	-0.0907	0.7793	None
ENSG00000117054	ACADM	-0.0068	0.986	None
ENSG00000151725	CENPU	-1.3729	0	None
ENSG00000131737	KRT34	4.7768	0	up
ENSG00000261040	WFDC21P	4.3997	0	up
ENSG00000196782	MAML3	0.551	0.3611	None
ENSG00000187049	TMEM216	-0.5221	0.1868	None
ENSG00000165912	PACSIN3	-0.1059	0.8538	None
ENSG00000127952	STYXL1	0.5993	0.055	None
ENSG00000214401	KANSL1-AS1	0.8764	0.5223	None
ENSG00000139842	CUL4A	-0.0719	0.8029	None
ENSG00000180479	ZNF571	-0.7363	0.7039	None
ENSG00000279528	AC115618.3	0.1655	0.8004	None
ENSG00000225190	PLEKHM1	0.8542	0.003	None
ENSG00000173253	DMRT2	0.9346	0.6505	None
ENSG00000217648	AL136116.3	1.033	0.3611	None
ENSG00000100865	CINP	0.2408	0.4364	None
ENSG00000106009	BRAT1	0.0976	0.7784	None
ENSG00000226085	UQCRFS1P1	-0.5685	0.1583	None
ENSG00000234106	SRP14P2	0.6012	0.8021	None
ENSG00000189171	S100A13	0.7661	0.0027	None
ENSG00000100280	AP1B1	0.1931	0.4261	None
ENSG00000279192	PWAR5	2.2541	0.0707	None
ENSG00000101115	SALL4	-0.6935	0.7755	None
ENSG00000141510	TP53	-0.2864	0.3721	None
ENSG00000197608	ZNF841	0.9853	0.0141	None
ENSG00000159713	TPPP3	3.233	1e-4	up
ENSG00000213719	CLIC1	0.0361	0.9309	None
ENSG00000156735	BAG4	-0.0578	0.8775	None
ENSG00000162929	KIAA1841	-0.5846	0.0283	None
ENSG00000172061	LRRC15	0.409	0.7751	None
ENSG00000250182	EEF1A1P13	0.471	0.6871	None
ENSG00000157693	TMEM268	-0.3599	0.3832	None
ENSG00000277586	NEFL	2.5062	0.255	None
ENSG00000167220	HDHD2	0.146	0.9103	None
ENSG00000184216	IRAK1	-0.7726	0	None
ENSG00000187624	C17orf97	0.4957	0.6686	None
ENSG00000104129	DNAJC17	-0.5858	0.0596	None
ENSG00000284602	AL031432.4	0.4513	0.8425	None
ENSG00000183684	ALYREF	-0.9317	2e-4	None
ENSG00000144744	UBA3	-0.1503	0.5848	None
ENSG00000260949	AP006545.1	0.6192	0.8436	None
ENSG00000168487	BMP1	0.1916	0.5061	None
ENSG00000230844	ZNF674-AS1	-0.5703	0.2488	None
ENSG00000136936	XPA	0.0468	0.9326	None
ENSG00000214655	ZSWIM8	0.485	0.1688	None
ENSG00000228283	KATNBL1P6	-1.0845	0.2013	None
ENSG00000185262	UBALD2	-0.9882	0	None
ENSG00000172167	MTBP	-1.8155	0	None
ENSG00000144736	SHQ1	-0.4192	0.0761	None
ENSG00000100354	TNRC6B	-0.1648	0.7139	None
ENSG00000167291	TBC1D16	-0.0019	0.9959	None
ENSG00000198001	IRAK4	0.3146	0.2882	None
ENSG00000141905	NFIC	-0.2641	0.4686	None
ENSG00000126778	SIX1	0.3561	0.3649	None
ENSG00000141858	SAMD1	0.1991	0.5906	None
ENSG00000168159	RNF187	0.7697	0	None
ENSG00000265787	CYP4F35P	0.4516	0.8822	None
ENSG00000100592	DAAM1	0.2535	0.6282	None
ENSG00000229358	DPY19L1P1	-0.4865	0.739	None
ENSG00000184923	NUTM2A	-0.6543	0.612	None
ENSG00000162032	SPSB3	-0.1862	0.9459	None
ENSG00000156411	ATP5MPL	0.4647	0.0979	None
ENSG00000213071	LPAL2	1.6228	0.2232	None
ENSG00000182484	WASH6P	0.0317	0.9718	None
ENSG00000088367	EPB41L1	1.597	0	None
ENSG00000126858	RHOT1	-0.1203	0.7448	None
ENSG00000165502	RPL36AL	0.3391	0.1668	None
ENSG00000250471	GMPSP1	-0.2583	0.8933	None
ENSG00000276334	AL133243.2	0.6405	0.7122	None
ENSG00000181449	SOX2	6.8309	0	up
ENSG00000102967	DHODH	-0.7798	0.0039	None
ENSG00000179119	SPTY2D1	-0.1867	0.6098	None
ENSG00000110717	NDUFS8	0.2423	0.5844	None
ENSG00000142731	PLK4	-1.9751	0	None
ENSG00000182578	CSF1R	-1.4673	0.1517	None
ENSG00000227060	LINC00629	-1.5108	0.5551	None
ENSG00000279198	AC008894.3	0.1053	0.9467	None
ENSG00000158125	XDH	-1.1837	0.0386	None
ENSG00000134153	EMC7	0.3049	0.3654	None
ENSG00000074370	ATP2A3	1.3035	0.3948	None
ENSG00000151789	ZNF385D	-0.3076	0.3177	None
ENSG00000131558	EXOC4	0.2552	0.3519	None
ENSG00000173727	AP000769.1	1.3496	0.0027	None
ENSG00000167552	TUBA1A	1.9747	0	None
ENSG00000105988	NHP2P1	-0.3366	0.873	None
ENSG00000073536	NLE1	-0.8575	0	None
ENSG00000250634	LINC01182	4.7005	0.067	None
ENSG00000166831	RBPMS2	-1.357	0.664	None
ENSG00000198799	LRIG2	-0.1956	0.6343	None
ENSG00000196468	FGF16	-0.4366	0.5204	None
ENSG00000125871	MGME1	-0.9768	0	None
ENSG00000169020	ATP5ME	0.8231	0.0111	None
ENSG00000261455	LINC01003	-0.7506	0.2324	None
ENSG00000149506	ZP1	0.2363	0.8721	None
ENSG00000052126	PLEKHA5	-0.3465	0.3599	None
ENSG00000272335	AC093297.2	0.4053	0.6273	None
ENSG00000131236	CAP1	0.3816	0.1507	None
ENSG00000146859	TMEM140	0.1677	0.7448	None
ENSG00000166377	ATP9B	-0.22	0.6499	None
ENSG00000260924	LINC01311	-1.4317	0.0183	None
ENSG00000162604	TM2D1	0.6004	0.0647	None
